model_name,task,n_shot,performance,metric_name,source_file
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_anneal100b_english1/checkpoints/iter_0957600,arc_challenge,10,0.6032423208191127,"acc_norm,none",/scratch/project_465002891/prelude-mid/evals/stoepen/2026-09-19-19-44-04/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_anneal100b_english1/checkpoints/iter_0960000,copa,0,0.9,"acc,none",/scratch/project_465002891/prelude-mid/evals/stoepen/2026-09-19-19-44-05/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_anneal100b_english1/checkpoints/iter_0960000,jeopardy,10,0.502598016060463,"exact_match,strict-match",/scratch/project_465002891/prelude-mid/evals/stoepen/2026-09-19-19-44-05/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_anneal100b_english1/checkpoints/iter_0960000,bigbench_cs_algorithms_generate_until,10,0.7310606060606061,"exact_match,strict-match",/scratch/project_465002891/prelude-mid/evals/stoepen/2026-09-19-19-44-05/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_anneal100b_english1/checkpoints/iter_0960000,openbookqa,0,0.436,"acc_norm,none",/scratch/project_465002891/prelude-mid/evals/stoepen/2026-09-19-19-44-05/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_anneal100b_english1/checkpoints/iter_0960000,piqa,10,0.8269858541893362,"acc_norm,none",/scratch/project_465002891/prelude-mid/evals/stoepen/2026-09-19-19-44-05/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_anneal100b_english1/checkpoints/iter_0960000,coqa,0,0.8158264651834147,"f1,none",/scratch/project_465002891/prelude-mid/evals/stoepen/2026-09-19-19-44-05/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_anneal100b_english1/checkpoints/iter_0960000,commonsense_qa,10,0.7592137592137592,"acc,none",/scratch/project_465002891/prelude-mid/evals/stoepen/2026-09-19-19-44-05/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_anneal100b_english1/checkpoints/iter_0960000,boolq,10,0.8596330275229358,"acc,none",/scratch/project_465002891/prelude-mid/evals/stoepen/2026-09-19-19-44-05/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_anneal100b_english1/checkpoints/iter_0960000,arc_challenge,10,0.6075085324232082,"acc_norm,none",/scratch/project_465002891/prelude-mid/evals/stoepen/2026-09-19-19-44-05/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_anneal100b_english1/checkpoints/iter_0960000,bigbench_qa_wikidata_generate_until,10,0.7202401456621229,"exact_match,strict-match",/scratch/project_465002891/prelude-mid/evals/stoepen/2026-09-19-19-44-05/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_anneal100b_english1/checkpoints/iter_0960000,bigbench_operators_generate_until,10,0.680952380952381,"exact_match,strict-match",/scratch/project_465002891/prelude-mid/evals/stoepen/2026-09-19-19-44-05/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_anneal100b_english1/checkpoints/iter_0960000,bigbench_dyck_languages_generate_until,10,0.529,"exact_match,strict-match",/scratch/project_465002891/prelude-mid/evals/stoepen/2026-09-19-19-44-05/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_anneal100b_english1/checkpoints/iter_0960000,bigbench_repeat_copy_logic_generate_until,10,0.5,"exact_match,strict-match",/scratch/project_465002891/prelude-mid/evals/stoepen/2026-09-19-19-44-05/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_anneal100b_english1/checkpoints/iter_0960000,lambada_openai,0,0.7273432951678633,"acc,none",/scratch/project_465002891/prelude-mid/evals/stoepen/2026-09-19-19-44-05/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_anneal100b_english1/checkpoints/iter_0960000,hellaswag,0,0.7818163712407887,"acc_norm,none",/scratch/project_465002891/prelude-mid/evals/stoepen/2026-09-19-19-44-05/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_anneal100b_english1/checkpoints/iter_0960000,arc_easy,10,0.8522727272727273,"acc_norm,none",/scratch/project_465002891/prelude-mid/evals/stoepen/2026-09-19-19-44-05/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_anneal100b_english1/checkpoints/iter_0960000,hellaswag,10,0.8111929894443338,"acc_norm,none",/scratch/project_465002891/prelude-mid/evals/stoepen/2026-09-19-19-44-05/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_anneal100b_english1/checkpoints/iter_0960000,winogrande,0,0.7166535122336227,"acc,none",/scratch/project_465002891/prelude-mid/evals/stoepen/2026-09-19-19-44-05/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_anneal100b_english1/checkpoints/iter_0960000,bigbench_language_identification_multiple_choice,10,0.2151,"acc,none",/scratch/project_465002891/prelude-mid/evals/stoepen/2026-09-19-19-44-05/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_anneal100b_english1/checkpoints/iter_0962400,hellaswag,0,0.7842063333997211,"acc_norm,none",/scratch/project_465002891/prelude-mid/evals/stoepen/2026-09-19-19-44-08/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_anneal100b_english1/checkpoints/iter_0962400,arc_easy,10,0.8552188552188552,"acc_norm,none",/scratch/project_465002891/prelude-mid/evals/stoepen/2026-09-19-19-44-08/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_anneal100b_english1/checkpoints/iter_0962400,bigbench_cs_algorithms_generate_until,10,0.7492424242424243,"exact_match,strict-match",/scratch/project_465002891/prelude-mid/evals/stoepen/2026-09-19-19-44-08/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_anneal100b_english1/checkpoints/iter_0962400,arc_challenge,10,0.6049488054607508,"acc_norm,none",/scratch/project_465002891/prelude-mid/evals/stoepen/2026-09-19-19-44-08/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_anneal100b_english1/checkpoints/iter_0962400,bigbench_language_identification_multiple_choice,10,0.2283,"acc,none",/scratch/project_465002891/prelude-mid/evals/stoepen/2026-09-19-19-44-08/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_anneal100b_english1/checkpoints/iter_0962400,commonsense_qa,10,0.7542997542997543,"acc,none",/scratch/project_465002891/prelude-mid/evals/stoepen/2026-09-19-19-44-08/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_anneal100b_english1/checkpoints/iter_0962400,bigbench_qa_wikidata_generate_until,10,0.7237832783819694,"exact_match,strict-match",/scratch/project_465002891/prelude-mid/evals/stoepen/2026-09-19-19-44-08/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_anneal100b_english1/checkpoints/iter_0962400,winogrande,0,0.7111286503551697,"acc,none",/scratch/project_465002891/prelude-mid/evals/stoepen/2026-09-19-19-44-08/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_anneal100b_english1/checkpoints/iter_0962400,bigbench_dyck_languages_generate_until,10,0.514,"exact_match,strict-match",/scratch/project_465002891/prelude-mid/evals/stoepen/2026-09-19-19-44-08/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_anneal100b_english1/checkpoints/iter_0962400,jeopardy,10,0.5044874822862542,"exact_match,strict-match",/scratch/project_465002891/prelude-mid/evals/stoepen/2026-09-19-19-44-08/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_anneal100b_english1/checkpoints/iter_0962400,coqa,0,0.8206137240904239,"f1,none",/scratch/project_465002891/prelude-mid/evals/stoepen/2026-09-19-19-44-08/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_anneal100b_english1/checkpoints/iter_0962400,hellaswag,10,0.8154750049790879,"acc_norm,none",/scratch/project_465002891/prelude-mid/evals/stoepen/2026-09-19-19-44-08/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_anneal100b_english1/checkpoints/iter_0962400,boolq,10,0.8513761467889909,"acc,none",/scratch/project_465002891/prelude-mid/evals/stoepen/2026-09-19-19-44-08/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_anneal100b_english1/checkpoints/iter_0962400,bigbench_operators_generate_until,10,0.7047619047619048,"exact_match,strict-match",/scratch/project_465002891/prelude-mid/evals/stoepen/2026-09-19-19-44-08/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_anneal100b_english1/checkpoints/iter_0962400,piqa,10,0.8258977149075082,"acc_norm,none",/scratch/project_465002891/prelude-mid/evals/stoepen/2026-09-19-19-44-08/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_anneal100b_english1/checkpoints/iter_0962400,lambada_openai,0,0.7312245294003493,"acc,none",/scratch/project_465002891/prelude-mid/evals/stoepen/2026-09-19-19-44-08/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_anneal100b_english1/checkpoints/iter_0962400,openbookqa,0,0.432,"acc_norm,none",/scratch/project_465002891/prelude-mid/evals/stoepen/2026-09-19-19-44-08/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_anneal100b_english1/checkpoints/iter_0962400,bigbench_repeat_copy_logic_generate_until,10,0.4375,"exact_match,strict-match",/scratch/project_465002891/prelude-mid/evals/stoepen/2026-09-19-19-44-08/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_anneal100b_english1/checkpoints/iter_0962400,copa,0,0.9,"acc,none",/scratch/project_465002891/prelude-mid/evals/stoepen/2026-09-19-19-44-08/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_anneal100b_english1/checkpoints/iter_0964800,lambada_openai,0,0.7380166893071997,"acc,none",/scratch/project_465002891/prelude-mid/evals/stoepen/2026-09-19-19-44-09/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_anneal100b_english1/checkpoints/iter_0964800,bigbench_cs_algorithms_generate_until,10,0.7371212121212121,"exact_match,strict-match",/scratch/project_465002891/prelude-mid/evals/stoepen/2026-09-19-19-44-09/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_anneal100b_english1/checkpoints/iter_0964800,arc_challenge,10,0.6032423208191127,"acc_norm,none",/scratch/project_465002891/prelude-mid/evals/stoepen/2026-09-19-19-44-09/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_anneal100b_english1/checkpoints/iter_0964800,copa,0,0.89,"acc,none",/scratch/project_465002891/prelude-mid/evals/stoepen/2026-09-19-19-44-09/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_anneal100b_english1/checkpoints/iter_0964800,bigbench_language_identification_multiple_choice,10,0.2356,"acc,none",/scratch/project_465002891/prelude-mid/evals/stoepen/2026-09-19-19-44-09/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_anneal100b_english1/checkpoints/iter_0964800,boolq,10,0.8584097859327217,"acc,none",/scratch/project_465002891/prelude-mid/evals/stoepen/2026-09-19-19-44-09/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_anneal100b_english1/checkpoints/iter_0964800,hellaswag,10,0.8173670583549094,"acc_norm,none",/scratch/project_465002891/prelude-mid/evals/stoepen/2026-09-19-19-44-09/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_anneal100b_english1/checkpoints/iter_0964800,bigbench_dyck_languages_generate_until,10,0.521,"exact_match,strict-match",/scratch/project_465002891/prelude-mid/evals/stoepen/2026-09-19-19-44-09/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_anneal100b_english1/checkpoints/iter_0964800,bigbench_repeat_copy_logic_generate_until,10,0.46875,"exact_match,strict-match",/scratch/project_465002891/prelude-mid/evals/stoepen/2026-09-19-19-44-09/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_anneal100b_english1/checkpoints/iter_0964800,bigbench_operators_generate_until,10,0.7095238095238096,"exact_match,strict-match",/scratch/project_465002891/prelude-mid/evals/stoepen/2026-09-19-19-44-09/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_anneal100b_english1/checkpoints/iter_0964800,openbookqa,0,0.43,"acc_norm,none",/scratch/project_465002891/prelude-mid/evals/stoepen/2026-09-19-19-44-09/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_anneal100b_english1/checkpoints/iter_0964800,piqa,10,0.8248095756256801,"acc_norm,none",/scratch/project_465002891/prelude-mid/evals/stoepen/2026-09-19-19-44-09/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_anneal100b_english1/checkpoints/iter_0964800,jeopardy,10,0.5059045819555975,"exact_match,strict-match",/scratch/project_465002891/prelude-mid/evals/stoepen/2026-09-19-19-44-09/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_anneal100b_english1/checkpoints/iter_0964800,arc_easy,10,0.8594276094276094,"acc_norm,none",/scratch/project_465002891/prelude-mid/evals/stoepen/2026-09-19-19-44-09/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_anneal100b_english1/checkpoints/iter_0964800,hellaswag,0,0.7868950408285202,"acc_norm,none",/scratch/project_465002891/prelude-mid/evals/stoepen/2026-09-19-19-44-09/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_anneal100b_english1/checkpoints/iter_0964800,winogrande,0,0.7237569060773481,"acc,none",/scratch/project_465002891/prelude-mid/evals/stoepen/2026-09-19-19-44-09/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_anneal100b_english1/checkpoints/iter_0964800,commonsense_qa,10,0.7616707616707616,"acc,none",/scratch/project_465002891/prelude-mid/evals/stoepen/2026-09-19-19-44-09/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_anneal100b_english1/checkpoints/iter_0964800,bigbench_qa_wikidata_generate_until,10,0.7254564243885635,"exact_match,strict-match",/scratch/project_465002891/prelude-mid/evals/stoepen/2026-09-19-19-44-09/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_anneal100b_english1/checkpoints/iter_0964800,coqa,0,0.8232303999197024,"f1,none",/scratch/project_465002891/prelude-mid/evals/stoepen/2026-09-19-19-44-09/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_anneal100b_english1/checkpoints/iter_0965232,bigbench_cs_algorithms_generate_until,10,0.7356060606060606,"exact_match,strict-match",/scratch/project_465002891/prelude-mid/evals/stoepen/2026-09-19-19-44-11/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_anneal100b_english1/checkpoints/iter_0965232,bigbench_dyck_languages_generate_until,10,0.523,"exact_match,strict-match",/scratch/project_465002891/prelude-mid/evals/stoepen/2026-09-19-19-44-11/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_anneal100b_english1/checkpoints/iter_0965232,arc_challenge,10,0.6040955631399317,"acc_norm,none",/scratch/project_465002891/prelude-mid/evals/stoepen/2026-09-19-19-44-11/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_anneal100b_english1/checkpoints/iter_0965232,bigbench_qa_wikidata_generate_until,10,0.7237340682053048,"exact_match,strict-match",/scratch/project_465002891/prelude-mid/evals/stoepen/2026-09-19-19-44-11/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_anneal100b_english1/checkpoints/iter_0965232,openbookqa,0,0.424,"acc_norm,none",/scratch/project_465002891/prelude-mid/evals/stoepen/2026-09-19-19-44-11/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_anneal100b_english1/checkpoints/iter_0965232,bigbench_repeat_copy_logic_generate_until,10,0.46875,"exact_match,strict-match",/scratch/project_465002891/prelude-mid/evals/stoepen/2026-09-19-19-44-11/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_anneal100b_english1/checkpoints/iter_0965232,bigbench_language_identification_multiple_choice,10,0.2332,"acc,none",/scratch/project_465002891/prelude-mid/evals/stoepen/2026-09-19-19-44-11/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_anneal100b_english1/checkpoints/iter_0965232,commonsense_qa,10,0.7674037674037674,"acc,none",/scratch/project_465002891/prelude-mid/evals/stoepen/2026-09-19-19-44-11/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_anneal100b_english1/checkpoints/iter_0965232,boolq,10,0.8608562691131498,"acc,none",/scratch/project_465002891/prelude-mid/evals/stoepen/2026-09-19-19-44-11/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_anneal100b_english1/checkpoints/iter_0965232,bigbench_operators_generate_until,10,0.7095238095238096,"exact_match,strict-match",/scratch/project_465002891/prelude-mid/evals/stoepen/2026-09-19-19-44-11/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_anneal100b_english1/checkpoints/iter_0965232,arc_easy,10,0.8577441077441077,"acc_norm,none",/scratch/project_465002891/prelude-mid/evals/stoepen/2026-09-19-19-44-11/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_anneal100b_english1/checkpoints/iter_0965232,jeopardy,10,0.5044874822862542,"exact_match,strict-match",/scratch/project_465002891/prelude-mid/evals/stoepen/2026-09-19-19-44-11/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_anneal100b_english1/checkpoints/iter_0965232,lambada_openai,0,0.7387929361536969,"acc,none",/scratch/project_465002891/prelude-mid/evals/stoepen/2026-09-19-19-44-11/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_anneal100b_english1/checkpoints/iter_0965232,hellaswag,10,0.8170683130850428,"acc_norm,none",/scratch/project_465002891/prelude-mid/evals/stoepen/2026-09-19-19-44-11/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_anneal100b_english1/checkpoints/iter_0965232,copa,0,0.9,"acc,none",/scratch/project_465002891/prelude-mid/evals/stoepen/2026-09-19-19-44-11/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_anneal100b_english1/checkpoints/iter_0965232,coqa,0,0.8225647702878963,"f1,none",/scratch/project_465002891/prelude-mid/evals/stoepen/2026-09-19-19-44-11/results.csv
